Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
185.0,0.0376,1.91,1740.0,45,Tri,Steel,Single,PLA
186.0,0.0377,1.91,1740.0,45,Tri,Steel,Single,PLA
186.0,0.0378,1.92,1740.0,45,Tri,Steel,Single,PLA
186.0,0.0379,1.92,1750.0,45,Tri,Steel,Single,PLA
187.0,0.038,1.93,1750.0,45,Tri,Steel,Single,PLA
187.0,0.0381,1.93,1750.0,45,Tri,Steel,Single,PLA
188.0,0.0382,1.94,1760.0,45,Tri,Steel,Single,PLA
188.0,0.0383,1.95,1760.0,45,Tri,Steel,Single,PLA
188.0,0.0384,1.95,1760.0,45,Tri,Steel,Single,PLA
189.0,0.0385,1.96,1770.0,45,Tri,Steel,Single,PLA
189.0,0.0386,1.96,1770.0,45,Tri,Steel,Single,PLA
189.0,0.0387,1.97,1770.0,45,Tri,Steel,Single,PLA
